word,emotion,intensity,polarity
雕虫小事,NN,5.0,2.0
雕镂藻绘,NN,5.0,2.0
调停两用,NN,5.0,2.0
跌脚搥胸,NB,5.0,2.0
顶天踵地,PH,5.0,1.0
丢盔卸甲,NJ,5.0,2.0
东央西浼,PK,5.0,0.0
东南之美,PH,5.0,1.0
东窗计,NN,5.0,2.0
从良,PD,3.0,1.0
打前站,PH,5.0,1.0
大民族主义,NN,5.0,2.0
睁眼瞎子,ND,5.0,0.0
豆蔻华华,PH,5.0,1.0
弱不胜衣,NB,5.0,0.0
螓首妮眉,PH,7.0,1.0
夭桃称李,PH,7.0,1.0
一颦一笑,PA,9.0,1.0
负气斗狠,NA,9.0,2.0
破门而入,NN,1.0,2.0
义务,PH,5.0,1.0
产褥感染,NC,7.0,2.0
撩蜂吃螫,NN,9.0,2.0
列土分茅,PH,7.0,1.0
林下风度,PH,9.0,1.0
零光片羽,PH,7.0,1.0
另眼看戏,ND,3.0,2.0
刘毅答诏,PH,5.0,1.0
流言风语,NN,7.0,2.0
流风回雪,PH,5.0,1.0
流离琐尾,NB,5.0,2.0
柳夭桃艳,PH,7.0,1.0
柳眉踢竖,NA,7.0,2.0
柳烟花雾,PB,5.0,1.0
柳莺花燕,PB,7.0,1.0
六通四辟,PH,3.0,1.0
六臂三头,PH,7.0,1.0
龙行虎变,PH,7.0,1.0
龙屈蛇伸,NA,7.0,2.0
龙眉豹颈,PH,7.0,1.0
龙蛇飞动,PH,5.0,1.0
龙驭上宾,NB,7.0,2.0
龙跳虎卧,PH,7.0,1.0
龙兴云属,PG,7.0,1.0
龙雏凤种,PD,5.0,1.0
龙腾豹变,PH,7.0,1.0
楼阁台榭,PH,3.0,1.0
镂冰劚雪,PH,7.0,1.0
漏尽锺鸣,NB,5.0,2.0
鲁连蹈海,PD,9.0,1.0
鲁阳麾戈,PH,9.0,1.0
鹿死不择廕,NI,3.0,2.0
路见不平，拔剑相助,PH,7.0,1.0
露红烟绿,PB,5.0,1.0
鹭朋鸥侣,PD,1.0,1.0
鸾回凤翥,PH,5.0,1.0
鸾歌凤舞,PH,7.0,1.0
鸾飘凤泊,PH,7.0,1.0
轮焉奂焉,PB,7.0,1.0
论议风生,PH,3.0,1.0
驴年马月,NL,5.0,2.0
吕安题凤,NJ,3.0,2.0
履丝曳缟,NN,7.0,2.0
马入华山,PE,5.0,1.0
马耳春风,NN,3.0,2.0
马前泼水,NB,7.0,0.0
买上嘱下,NN,7.0,2.0
迈古超今,PH,7.0,1.0
卖妻鬻子,ND,7.0,2.0
卖俏行奸,ND,7.0,2.0
埋天怨地,NN,5.0,2.0
满而不溢,PH,7.0,1.0
慢条丝礼,PE,3.0,0.0
漫不加意,NN,5.0,2.0
猫鼠同乳,ND,7.0,2.0
毛举细故,NN,7.0,2.0
貌离神合,NN,1.0,2.0
没卫饮羽,PH,3.0,1.0
没精打彩,NE,7.0,2.0
门不夜扃,PE,7.0,1.0
门无杂客,PH,5.0,1.0
猛虎深山,PH,7.0,1.0
迷而知反,PH,5.0,1.0
迷涂知反,PH,5.0,1.0
靡坚不摧,PH,7.0,1.0
靡靡之音,NN,3.0,2.0
宏达,PH,5.0,1.0
帝国主义,NN,7.0,2.0
夸饰,PH,3.0,2.0
全盘托出,PH,8.0,1.0
亲自,PG,5.0,1.0
心如刀搅,NH,5.0,2.0
心寒胆落,NC,9.0,2.0
竖子,ND,7.0,2.0
衰老,NB,5.0,0.0
臭皮囊,NN,7.0,2.0
摧朽拉枯,PH,7.0,1.0
榱崩栋折,NB,7.0,2.0
寸田尺宅,NJ,5.0,2.0
寸铁杀人,PH,7.0,1.0
达官显宦,PD,7.0,1.0
打家截舍,ND,5.0,2.0
大才榱槃,PH,7.0,1.0
大厦将倾,NI,7.0,2.0
大彻大悟,PH,5.0,1.0
代马依风,PF,5.0,0.0
待兔守株,NN,5.0,2.0
戴笠乘车,PH,5.0,1.0
担雪填河,NN,5.0,2.0
殚谋戮力,PH,5.0,1.0
胆壮心雄,PH,5.0,1.0
胆战心寒,NC,7.0,2.0
淡饭黄齑,NN,5.0,2.0
党坚势盛,PH,5.0,1.0
倒海翻江,PA,7.0,1.0
倒背如流,PH,7.0,1.0
蹈锋饮血,PH,5.0,1.0
道合志同,PG,5.0,1.0
道无拾遗,PH,5.0,1.0
道殣相枕,NB,5.0,2.0
得不酬失,NJ,5.0,0.0
德艺双馨,PH,5.0,1.0
敌国通舟,ND,5.0,2.0
砥砺名节,PH,5.0,1.0
貂狗相属,NN,5.0,2.0
彫章镂句,PH,5.0,1.0
雕虫刻篆,NN,5.0,2.0
钓誉沽名,NN,5.0,2.0
跌宕不羁,PH,5.0,1.0
跌荡风流,PH,5.0,1.0
鼎鼎有名,PH,7.0,1.0
东山高卧,PE,5.0,0.0
东床姣婿,PB,5.0,1.0
东偷西摸,NN,5.0,2.0
东敲西逼,NN,5.0,2.0
跳踉,NN,7.0,2.0
投石下并,NN,7.0,2.0
爽然,PF,5.0,0.0
众说,PE,5.0,1.0
装帧,PH,7.0,1.0
哀声叹气,NB,5.0,0.0
嗳声叹气,NB,5.0,0.0
爱民如子,PB,5.0,1.0
爱如珍宝,PB,7.0,1.0
安常处顺,PB,5.0,0.0
安富恤贫,PE,5.0,1.0
安心乐意,PE,5.0,1.0
安枕而卧,PE,5.0,0.0
安坐待毙,NN,5.0,2.0
暗锤打人,NN,5.0,2.0
昂首伸眉,PH,5.0,1.0
傲骨嶙嶙,PH,5.0,1.0
傲霜斗雪,PH,5.0,1.0
鳌愤龙愁,NA,5.0,0.0
八面张罗,PH,5.0,1.0
拔葵啖枣,NN,5.0,2.0
把酒持螯,PA,5.0,1.0
白华之怨,ND,5.0,0.0
白雪阳春,PH,5.0,1.0
百代文宗,PH,5.0,1.0
百卉千葩,PH,5.0,1.0
百兽率舞,PH,5.0,1.0
败化伤风,NN,5.0,2.0
败国丧家,NN,5.0,2.0
搬斤播两,ND,5.0,2.0
半面不忘,PH,5.0,1.0
傍人篱落,NN,5.0,2.0
宝珠市饼,PH,5.0,1.0
保家卫国,PH,5.0,1.0
抱残守阙,NN,5.0,2.0
抱薪救焚,NN,5.0,2.0
鲍鱼之肆,ND,5.0,2.0
杯弓市虎,NC,5.0,2.0
北宫婴儿,PH,5.0,1.0
背义负恩,NN,5.0,2.0
背山起楼,NN,5.0,2.0
逼人太甚,ND,5.0,2.0
做人做世,PE,5.0,0.0
刻骨仇很,NA,9.0,2.0
荷荷,ND,5.0,2.0
黑枪,ND,5.0,2.0
抵制,ND,3.0,2.0
疱代,NN,5.0,0.0
媲美,PH,7.0,1.0
飘扬,PH,1.0,0.0
屏弃,ND,7.0,0.0
烈火轰雷,ND,7.0,2.0
林下高风,PH,9.0,1.0
麟角凤毛,PH,9.0,1.0
陵劲淬砺,PB,3.0,1.0
领异标新,PH,5.0,1.0
令行如流,PH,7.0,1.0
流水行云,PH,7.0,1.0
流金铄石,PH,3.0,1.0
流移失所,NB,7.0,2.0
流离颠沛,NB,9.0,2.0
柳骨颜筋,PH,7.0,1.0
柳暗花明又一村,PA,7.0,1.0
柳娇花媚,PH,7.0,1.0
六马仰秣,PH,9.0,1.0
六街三陌,PB,5.0,1.0
龙生九子,NN,5.0,2.0
龙伸蠖屈,PH,7.0,1.0
龙鬼蛇神,ND,3.0,2.0
龙飞凤翥,PH,5.0,1.0
龙章凤函,PH,7.0,1.0
龙翔凤舞,PH,5.0,1.0
龙盘虎拏,PH,5.0,1.0
龙头锯角,NB,5.0,2.0
龙蟠虬结,NE,5.0,2.0
龙腾虎蹴,PH,7.0,1.0
镂玉裁冰,PH,7.0,1.0
镂骨铭心,PH,9.0,1.0
鲁人回日,PH,9.0,1.0
鲁阳指日,PH,9.0,1.0
陆詟水栗,PD,5.0,1.0
戮力一心,PH,7.0,1.0
露餐风宿,NB,5.0,2.0
鸾交凤俦,PH,3.0,1.0
鸾只凤单,NB,5.0,2.0
鸾舆凤驾,PH,5.0,1.0
乱首垢面,NN,7.0,2.0
论黄数白,NN,5.0,2.0
洛阳才子,PH,5.0,1.0
驴鸣狗吠,NN,7.0,2.0
履信思顺,PH,5.0,1.0
履霜坚冰,NC,7.0,2.0
马上墙头,PB,3.0,1.0
马壮人强,PH,1.0,1.0
马齿徒长,NJ,7.0,2.0
买笑寻欢,NN,7.0,2.0
麦穗两岐,PA,7.0,1.0
卖狗悬羊,NN,5.0,2.0
卖履分香,PF,9.0,1.0
谩不经意,NN,5.0,2.0
满腹狐疑,NL,7.0,2.0
漫天大谎,NN,9.0,2.0
忙忙碌碌,NI,3.0,0.0
毛骨耸然,NC,9.0,2.0
貌合心离,NN,1.0,2.0
没世穷年,NB,3.0,1.0
没查没利,NN,7.0,2.0
没头苍蝇,NI,7.0,2.0
门庭如市,PA,7.0,1.0
迷天大罪,NN,9.0,2.0
迷迷荡荡,NN,7.0,2.0
靡不有初，鲜克有终,NN,3.0,2.0
靡然从风,PH,1.0,1.0
孤雏腐鼠,NN,5.0,2.0
骨化形销,NJ,5.0,0.0
鼓脣摇舌,NE,5.0,2.0
鼓舞欢欣,PA,7.0,1.0
故技重演,ND,3.0,2.0
顾犬补牢,NN,5.0,2.0
顾后瞻前,NN,5.0,2.0
瓜垢磨痕,PD,5.0,2.0
观化听风,PH,5.0,1.0
官情纸薄,NE,7.0,2.0
鳏寡孤惸,NB,5.0,0.0
贯通融会,PD,7.0,1.0
光彩溢目,PH,5.0,1.0
广种薄收,NJ,5.0,2.0
归根究柢,PD,5.0,0.0
规天矩地,PD,5.0,0.0
闺英闱秀,PH,5.0,1.0
诡雅异俗,NN,7.0,2.0
鬼哭神愁,NC,5.0,2.0
鬼哭栗飞,PD,9.0,1.0
鬼烂神焦,NB,9.0,2.0
贵壮贱老,NE,5.0,2.0
桂枝片玉,PD,7.0,1.0
刿鉥心腑,NN,9.0,2.0
过化存神,PD,5.0,1.0
过桥拆桥,NE,5.0,2.0
海涸石烂,PH,9.0,1.0
骇人闻见,PC,7.0,2.0
酣痛淋漓,PD,7.0,1.0
含牙带角,NN,5.0,2.0
含辛茹苦,PH,5.0,1.0
含垢弃瑕,PD,7.0,2.0
含商咀徵,PH,5.0,1.0
韩信将兵，多多益善,PD,5.0,0.0
寒心销志,NJ,5.0,2.0
汗牛塞栋,PD,7.0,1.0
汗流洽背,NC,3.0,0.0
嚎天动地,NB,9.0,0.0
好行小惠,NN,5.0,2.0
豪干暴取,ND,7.0,2.0
昊天罔极,NH,7.0,1.0
何所不有,NN,5.0,0.0
和容悦色,PH,5.0,1.0
河决鱼烂,NE,9.0,2.0
河清三日,PE,5.0,1.0
河溓海晏,PE,5.0,1.0
鹤骨松筋,PD,5.0,1.0
鹤短凫长,NE,5.0,2.0
黑言诳语,NN,5.0,2.0
横眉立目,NA,9.0,2.0
横眉瞪目,NA,9.0,2.0
横拦竖挡,NE,5.0,2.0
横抢武夺,NN,7.0,2.0
衡阳雁断,ND,5.0,2.0
宏材大略,PD,7.0,1.0
泓峥萧瑟,PD,5.0,1.0
鸿飞霜降,NJ,5.0,0.0
鸿翔鸾起,PA,7.0,1.0
鸿俦鹤侣,PD,7.0,1.0
喉长气短,NE,7.0,2.0
厚往薄来,PD,7.0,1.0
伪书,NN,5.0,2.0
文治,PH,3.0,1.0
未形之患,NN,5.0,2.0
无般不识,NN,7.0,2.0
憨子,ND,3.0,0.0
喝西北风,NA,3.0,0.0
死诸葛哧走生仲达,PH,5.0,1.0
贬值,NB,5.0,2.0
捷给,PH,5.0,0.0
赢得,PH,7.0,1.0
庸人,NN,7.0,2.0
幽愤,NE,7.0,2.0
尤物,PH,9.0,1.0
游兴,PA,5.0,0.0
右倾机会主义,NN,5.0,2.0
渔霸,NN,7.0,2.0
寓公,NN,5.0,2.0
鬼怕恶人,NE,7.0,2.0
河清海宴,PE,5.0,1.0
鸿爪留泥,PF,5.0,1.0
示众,PC,3.0,2.0
是味儿,PE,3.0,1.0
释怀,PE,5.0,1.0
货贿公行,ND,7.0,0.0
鸡鸣狗吠,ND,9.0,2.0
哈哈儿,NN,3.0,2.0
浩劫,NB,7.0,0.0
合十,PD,3.0,0.0
比冀齐飞,PH,5.0,1.0
巴巴儿地,PF,5.0,0.0
把兄弟,PB,5.0,1.0
罢手,NE,5.0,0.0
般配,PH,5.0,1.0
帮办,PA,5.0,0.0
绑票,NC,5.0,2.0
包举,PA,5.0,0.0
危言正色,PH,7.0,1.0
违乡负俗,NB,7.0,2.0
无名之师,ND,7.0,2.0
断炊,NE,5.0,2.0
对口疮,NB,5.0,2.0
眼拙,NB,7.0,2.0
洋财,PE,9.0,1.0
丧胆销魂,NC,9.0,2.0
一座皆惊,NI,9.0,2.0
栗栗危俱,NC,8.0,2.0
望而生畏,NC,7.0,2.0
一年被蛇咬，三年怕草索,NC,8.0,2.0
红豆相思,PB,7.0,1.0
琴瑟之好,PB,7.0,1.0
同气连枝,PB,5.0,1.0
疾恶如仇,NA,9.0,2.0
睚眦之怨,ND,7.0,2.0
热血沸腾,PD,7.0,1.0
思深义重,PD,5.0,1.0
超超率著,PH,8.0,1.0
开宗明义,PH,5.0,1.0
言谈林薮,PH,5.0,1.0
一言以蔽之,PH,7.0,1.0
不可胜言,NE,8.0,1.0
和盘托出,PG,7.0,1.0
促膝谈心,PB,5.0,1.0
祟论宏议,NE,7.0,1.0
平心而论,NE,5.0,1.0
议论纷纷,NE,5.0,0.0
知无不言，言无不尽,PG,7.0,1.0
谑而不虐,NN,7.0,2.0
当面鼓，对面锣,NN,8.0,2.0
诸如此类,PE,7.0,0.0
徒托生言,NN,8.0,2.0
虚费词说,NN,8.0,2.0
不根之论,NN,5.0,2.0
泼妇骂街,NN,5.0,2.0
猛志常在,PH,8.0,1.0
中流击揖,PH,8.0,1.0
掞藻飞声,PH,8.0,1.0
故旧不弃,PH,5.0,1.0
心虔志诚,PH,8.0,1.0
冰壶秋月,PH,7.0,1.0
格守不渝,PG,5.0,1.0
戒骄戒操,PH,5.0,1.0
揉搓,NA,7.0,0.0
面如死灰,NC,9.0,2.0
侧足而立,NC,5.0,2.0
吴牛喘月,NC,7.0,2.0
藕断丝连,PB,8.0,1.0
相亲相爱,PB,8.0,1.0
把玩无厌,PB,8.0,1.0
唇亡齿寒,PB,7.0,1.0
盗憎主人,NA,5.0,2.0
扑杀此獠,NA,8.0,2.0
冤家路窄,NA,8.0,2.0
见猎心喜,PD,7.0,1.0
一发破的,PH,8.0,1.0
燕语莺声,PB,5.0,1.0
千叮万嘱,NE,8.0,1.0
讷口少言,NB,5.0,0.0
甚嚣尘上,NE,5.0,2.0
郑人争年,NN,7.0,2.0
耳边风,NN,7.0,2.0
含血喷人,NN,8.0,2.0
舌剑唇枪,NN,7.0,2.0
引经据典,NN,5.0,2.0
口头掸,NN,8.0,0.0
旧凋重弹,NN,7.0,2.0
焚花之论,NN,5.0,2.0
弦外之音,NN,7.0,2.0
不忘沟壑,PH,7.0,1.0
伏龙凤雏,PH,7.0,1.0
不恶而严,PH,7.0,1.0
声振寰宇,PH,5.0,1.0
不耻最后,PH,8.0,1.0
赤心相待,PH,5.0,1.0
扪心无愧,PH,7.0,1.0
一不做，二不休,PH,7.0,1.0
悃幅无华,PG,7.0,1.0
坐言起行,PG,5.0,1.0
熬头儿,PE,5.0,0.0
巴望,PF,5.0,0.0
罢教,NE,5.0,0.0
百事通,PH,5.0,1.0
拜节,PD,5.0,1.0
拜物教,NN,5.0,2.0
半文盲,NJ,5.0,2.0
帮同,PB,5.0,1.0
包办,PA,5.0,0.0
包容,PE,5.0,0.0
丁香,PH,9.0,1.0
铺展,PB,2.0,0.0
齐集,PK,7.0,0.0
恰好,PA,7.0,0.0
哀哀欲绝,NB,9.0,0.0
爱才如渴,PB,5.0,0.0
爱人好士,PB,5.0,1.0
爱之欲其生，恶之欲其死,NN,7.0,2.0
安良除暴,PH,5.0,1.0
暗室亏心,NN,5.0,2.0
昂藏七尺,PH,7.0,1.0
傲睨得志,NN,5.0,2.0
奥援有灵,NN,5.0,0.0
八公山上，草木皆兵,NC,5.0,1.0
巴人下里,NN,5.0,2.0
拔本塞原,NN,7.0,1.0
拔类超群,PH,5.0,1.0
白丁俗客,NN,5.0,2.0
白首不渝,PH,5.0,1.0
百无一用,NN,7.0,2.0
败绩,NJ,5.0,0.0
败柳残花,NN,5.0,2.0
拜拜,PF,5.0,0.0
拜将封侯,PH,5.0,1.0
搬石砸脚,NN,5.0,2.0
半疑半信,NL,5.0,0.0
包藏奸心,NN,5.0,2.0
报应不爽,PG,5.0,0.0
抱令守律,NN,5.0,2.0
暴敛横征,ND,5.0,2.0
杯蛇鬼车,NC,5.0,2.0
悲歌易水,NB,5.0,0.0
背恩弃义,NN,7.0,2.0
奔走钻营,NN,5.0,0.0
鼻孔辽天,NN,5.0,2.0
变戏法,PB,5.0,1.0
剥落,NB,5.0,0.0
补救,NH,7.0,0.0
不塞不流，不止不行,PG,7.0,1.0
崇论宏议,PH,7.0,1.0
刺痒,ND,3.0,0.0
凑热闹儿,NN,5.0,2.0
摧折,NB,7.0,0.0
打击,NB,5.0,2.0
低沉,NJ,3.0,2.0
滴溜儿,PE,1.0,1.0
订婚,PA,9.0,1.0
冻疮,NB,5.0,0.0
逗笑儿,PA,9.0,1.0
对台戏,PB,7.0,0.0
恩深义重,PD,7.0,1.0
封豨修蛇,NN,7.0,2.0
负薪之忧　,NB,5.0,2.0
毫厘千里,NN,7.0,2.0
肓干,NN,3.0,2.0
回肠,NI,3.0,0.0
艰贞,PH,7.0,1.0
交战,NC,7.0,0.0
宁缺毋滥,PH,5.0,1.0
碰杯,PA,7.0,0.0
批评,NN,5.0,2.0
脾气,NA,5.0,2.0
漂流,PK,5.0,0.0
飘摇,PK,5.0,0.0
平凡,PK,5.0,0.0
平均,PK,5.0,0.0
恰巧,PC,3.0,0.0
遣愁索笑,PA,3.0,1.0
强兵富国,PG,8.0,1.0
寝关曝纊,NE,7.0,2.0
轻怜重惜,PB,5.0,1.0
让路,PD,7.0,1.0
热战,NC,7.0,0.0
人身自由,PE,3.0,0.0
人心,PG,5.0,1.0
柔远怀迩,PG,5.0,1.0
柔枝嫩叶,PB,5.0,1.0
如虎傅翼,PH,5.0,1.0
如获至珍,PA,5.0,1.0
软裘快马,NK,5.0,0.0
撒科打诨,NJ,5.0,2.0
塞北江南,PA,5.0,1.0
三顾草庐,PH,5.0,1.0
三槐九棘,PD,5.0,1.0
三平二满,PE,5.0,0.0
三言讹虎,NN,5.0,2.0
杀鸡为黍,PA,5.0,1.0
善善恶恶,PH,5.0,1.0
商彝夏鼎,PB,5.0,1.0
身不由主,NJ,5.0,2.0
身名俱灭,NN,5.0,2.0
神迷意夺,NI,5.0,2.0
失之毫釐，谬以千里,NN,5.0,2.0
驷之过蠙,NB,5.0,0.0
送眼流眉,PB,7.0,1.0
搜肠刮肚,NN,3.0,2.0
隋珠和玉,PB,9.0,1.0
随寓随安,PE,9.0,1.0
岁在龙虵,NB,9.0,1.0
碎骨粉尸,ND,9.0,2.0
梭天摸地,ND,7.0,2.0
太岁头上动土,NA,7.0,2.0
摊书拥百城,PH,7.0,2.0
谈空说有,NN,3.0,2.0
谭天说地,PH,7.0,1.0
逃犯,NI,5.0,2.0
剔蝎撩蜂,NN,7.0,2.0
涕泗滂沲,NB,9.0,2.0
天崩地解,NB,7.0,2.0
天愁地惨,NB,9.0,2.0
天下大乱,NN,9.0,2.0
通过,PE,3.0,1.0
通儒硕学,PD,7.0,1.0
同声同气,PB,9.0,1.0
同文共规,PD,7.0,1.0
同业相仇,NK,7.0,2.0
脱轨,NN,5.0,2.0
外道,NN,5.0,0.0
伟力,PH,7.0,1.0
委佗,PH,5.0,1.0
卫护,PD,5.0,1.0
文牍主义,NN,5.0,2.0
问安,PD,5.0,0.0
无补,NN,5.0,0.0
杌陧,NI,5.0,0.0
小子,ND,1.0,0.0
械系,ND,9.0,2.0
谢世,NB,7.0,0.0
獬豸,PG,5.0,1.0
心领,PD,5.0,0.0
新交,PB,3.0,0.0
新鲜,PB,5.0,0.0
兴会,PA,5.0,0.0
行刺,NC,7.0,0.0
朽迈,ND,5.0,2.0
许字,PA,5.0,0.0
阳关道,PA,5.0,1.0
以文会友　,PH,5.0,1.0
易子析骸,NB,7.0,2.0
意出望外,PC,5.0,0.0
溢言虚美,ND,5.0,2.0
阴差阳错,NN,3.0,0.0
淫词秽语,ND,7.0,2.0
银钩铁画,PH,5.0,1.0
引狼拒虎,NN,3.0,2.0
饮血崩心,NB,9.0,0.0
饮鸩解渴,NN,5.0,2.0
应对如响,PH,5.0,1.0
鹰扬虎噬,NN,5.0,2.0
荧惑,NN,7.0,2.0
硬气,PH,5.0,1.0
优容,PE,5.0,1.0
幽闲,PH,5.0,1.0
油嘴花唇,ND,5.0,2.0
游历,PA,3.0,1.0
友邦,PB,5.0,1.0
有嘴没心,NN,5.0,1.0
余党,NN,5.0,2.0
与国,PH,3.0,1.0
怨不得,PC,5.0,1.0
月饼,PA,5.0,1.0
增生,PA,7.0,2.0
正兒巴经,PH,5.0,1.0
智藏瘝在,NI,7.0,2.0
重点,NI,7.0,0.0
烛花,PB,5.0,1.0
战祸,NC,5.0,2.0
折辱,NN,5.0,2.0
神采,PH,1.0,1.0
盛誉,PA,1.0,1.0
友邻,PB,3.0,1.0
佳句,PD,1.0,1.0
佳趣,PB,3.0,1.0
坚守,PD,5.0,1.0
荐举,PD,3.0,1.0
奖旗,PA,1.0,1.0
奖许,PG,3.0,1.0
姣丽,PB,3.0,1.0
娇丽,PA,1.0,1.0
解惑,PA,1.0,1.0
金嗓子,PB,3.0,1.0
至理,PH,7.0,1.0
忠魂,PH,7.0,1.0
进益,PH,3.0,1.0
尊服,PG,7.0,1.0
尽瘁,PD,5.0,1.0
精洁,PB,3.0,1.0
精髓,PB,3.0,1.0
晶洁,PB,5.0,1.0
景观,PB,1.0,1.0
敬信,PG,5.0,1.0
眷怀,PF,3.0,1.0
哀鸿遍野,NC,1.0,2.0
英姿飒爽,PB,3.0,1.0
易如反掌,PG,3.0,1.0
为人正直,PG,3.0,1.0
心地纯良,PB,5.0,1.0
昭然若揭,ND,5.0,2.0
有眼力,PB,3.0,1.0
异彩纷呈,PA,7.0,1.0
香馥馥,PA,9.0,1.0
味道好,PA,7.0,1.0
手脚不干净,ND,9.0,2.0
索然寡味,NK,5.0,2.0
松垮垮,ND,5.0,2.0
无纪律,ND,7.0,2.0
险峭,NC,9.0,2.0
不明不白,NN,3.0,2.0
有勇气,PB,1.0,1.0
度量小,ND,3.0,2.0
腐化堕落,ND,5.0,2.0
含糊不清,NE,3.0,2.0
黑森森,NE,3.0,2.0
晦暝,NN,3.0,2.0
惶然不安,NI,3.0,2.0
艰苦卓绝,PG,3.0,1.0
心如铁石,NE,3.0,2.0
见风转舵,ND,5.0,2.0
倍儿棒,PB,5.0,1.0
不落俗套,NN,1.0,2.0
不泄气,NN,1.0,2.0
才气横溢,NN,1.0,2.0
枯寂,NB,5.0,2.0
肋脦,ND,5.0,2.0
凛然,PD,3.0,1.0
令人厌倦,NE,7.0,2.0
碌碌无为,ND,5.0,2.0
没骨头,ND,3.0,2.0
没两下子,ND,3.0,2.0
迷糊,NN,3.0,2.0
闹闹嚷嚷,NE,5.0,2.0
穷途潦倒,NB,3.0,2.0
色迷迷,ND,5.0,2.0
失落,NB,7.0,2.0
丰姿绰约,PB,3.0,1.0
捉摸不定,PH,1.0,1.0
特等,PH,9.0,1.0
古朴,PH,1.0,1.0
花容月貌,PB,3.0,1.0
老成练达,NN,1.0,3.0
心胸狭隘,ND,3.0,2.0
性格内向,NB,1.0,2.0
千姿百态,PB,5.0,1.0
无上光荣,PB,3.0,1.0
喷香,PH,3.0,1.0
金瓯无缺,PE,9.0,1.0
我武惟扬,PE,5.0,1.0
乃心王室,PE,5.0,1.0
尽忠报国,PE,5.0,1.0
杀身报国,PE,5.0,1.0
忧国忘身,PE,5.0,1.0
济世经邦,PE,5.0,1.0
兴利除弊,PD,1.0,1.0
猫鼠同处,NN,3.0,2.0
国步艰难,NN,7.0,2.0
溽热,NE,1.0,2.0
好日子,PA,3.0,1.0
逗人,PB,5.0,1.0
乐此不疲,PA,7.0,1.0
束身自修,PH,3.0,1.0
颂扬,PH,3.0,1.0
先烈,PD,5.0,1.0
万寿无疆,PD,5.0,1.0
福寿年高,PD,3.0,1.0
尊贵,PH,1.0,1.0
鼻祖,PG,3.0,1.0
和顺,PE,1.0,1.0
娴静,PH,1.0,1.0
安逸,PE,1.0,1.0
安居乐业,PA,3.0,1.0
安适,PA,1.0,1.0
引人深思,PH,1.0,1.0
铁定,NN,1.0,2.0
诚挚,PG,7.0,1.0
恳挚,PG,5.0,1.0
机智,PB,5.0,1.0
大显神通,PA,5.0,1.0
动听,PB,3.0,1.0
丰碑,PD,3.0,1.0
流芳百世,PD,5.0,1.0
妙趣横生,PH,5.0,1.0
坦率,PB,5.0,1.0
惊佩,PD,3.0,1.0
赞叹不已,PC,7.0,0.0
其味无穷,PB,5.0,1.0
愤懑,NE,5.0,2.0
悲愤,NB,7.0,2.0
衔冤,NB,7.0,2.0
痛惜,NJ,1.0,2.0
最后一根稻草,NB,1.0,2.0
诚惶诚恐,NI,3.0,2.0
魂飞魄散,NI,5.0,2.0
剥削,NN,5.0,2.0
讹诈,NN,7.0,2.0
飞扬跋扈,ND,7.0,2.0
笼络,NN,5.0,2.0
欺凌,NN,5.0,2.0
敲诈,NN,5.0,2.0
撒赖,ND,1.0,2.0
为所欲为,NN,3.0,2.0
罪有应得,PA,3.0,1.0
兽行,NN,9.0,2.0
姘妇,NN,5.0,2.0
揶揄,NN,1.0,2.0
癞皮狗,NN,5.0,2.0
骚货,NN,9.0,2.0
颓然,NB,5.0,2.0
焦炙,NI,1.0,2.0
愧恨,NH,5.0,2.0
贫穷,NB,5.0,2.0
燥热,NN,1.0,2.0
羞愧,NH,3.0,2.0
死心,NB,3.0,2.0
乘人之危,ND,3.0,2.0
记仇,ND,3.0,2.0
分崩离析,NB,3.0,2.0
臣门如市，臣心如水,PD,5.0,1.0
欺瞒夹账,ND,3.0,2.0
卖官鬻狱,ND,3.0,2.0
夺人所好,ND,3.0,2.0
营私舞弊,ND,3.0,2.0
久要不忘,PG,5.0,1.0
卖友求荣,ND,7.0,2.0
斫雕为朴,PD,5.0,1.0
金迷纸醉,ND,3.0,2.0
日暮穷途,NC,5.0,2.0
乘风转舵,ND,3.0,2.0
海阔天空,PE,3.0,1.0
哑然失笑,PE,1.0,1.0
赏信罚明,PG,3.0,1.0
旁门左道,NN,5.0,2.0
相门有相,PH,3.0,1.0
驰名天下,PD,7.0,1.0
名标青史,PD,7.0,1.0
人死留名,PD,1.0,1.0
了若指掌,PH,3.0,1.0
欺罔视听,ND,5.0,2.0
甜嘴蜜舌,ND,3.0,2.0
鸿飞冥冥,PA,3.0,1.0
在劫难逃,NI,3.0,2.0
薏苡明珠,NB,3.0,2.0
豺狐之心,ND,5.0,2.0
瓜蔓抄,ND,5.0,2.0
犹豫不定,NL,1.0,2.0
张公吃酒李公醉,NN,1.0,2.0
鼠窜狼奔,NN,3.0,2.0
嘴甜心苦,ND,1.0,2.0
强盗挂念珠,NN,5.0,2.0
见事风生,PH,1.0,1.0
日月交食,ND,3.0,2.0
原形毕露,NN,5.0,2.0
因祸得福,PA,3.0,1.0
自相残杀,NB,7.0,2.0
欺善怕恶,ND,5.0,2.0
肆意横行,ND,5.0,2.0
春深似海,PH,3.0,1.0
天朗气清,PH,3.0,1.0
秋高气肃,PH,1.0,1.0
天府之国,PB,3.0,1.0
群芳竟艳,PA,1.0,1.0
绿水青山,PA,1.0,1.0
光彩耀日,PB,3.0,1.0
评头品足,ND,3.0,2.0
搔头弄姿,NN,3.0,2.0
