word	emotion	emotion-intensity-score
ambassador	trust	0.664
reliance	trust	0.664
communicate	trust	0.664
expert	trust	0.664
merit	trust	0.664
heroic	trust	0.664
spiritual	trust	0.664
accept	trust	0.664
specialist	trust	0.664
guidebook	trust	0.664
strengthening	trust	0.661
counsel	trust	0.656
favorable	trust	0.656
proficiency	trust	0.656
steadfast	trust	0.656
holiness	trust	0.656
scientific	trust	0.656
warranty	trust	0.656
facts	trust	0.656
constancy	trust	0.656
structure	trust	0.656
familiar	trust	0.656
elder	trust	0.656
achieve	trust	0.656
relationship	trust	0.656
excellent	trust	0.656
gentleman	trust	0.656
strength	trust	0.656
supports	trust	0.656
defended	trust	0.656
agreed	trust	0.648
heroism	trust	0.648
inspiration	trust	0.648
noble	trust	0.648
comrade	trust	0.648
matrimony	trust	0.648
counselor	trust	0.648
assuredly	trust	0.648
rely	trust	0.648
solidarity	trust	0.648
accepts	trust	0.648
lovable	trust	0.648
advisable	trust	0.648
peaceful	trust	0.648
academic	trust	0.648
competency	trust	0.648
brother	trust	0.648
assist	trust	0.648
successful	trust	0.648
harmony	trust	0.648
protective	trust	0.648
saint	trust	0.648
uphold	trust	0.648
unconditionally	trust	0.648
worthy	trust	0.643
assure	trust	0.641
lawful	trust	0.641
judiciary	trust	0.641
conscientious	trust	0.641
teacher	trust	0.641
mamma	trust	0.641
relationships	trust	0.641
doctor	trust	0.641
confidence	trust	0.641
leading	trust	0.641
kind	trust	0.641
establish	trust	0.641
loving	trust	0.641
benefactor	trust	0.641
ordained	trust	0.641
real	trust	0.641
durability	trust	0.641
coexist	trust	0.641
credence	trust	0.641
unity	trust	0.641
legal	trust	0.641
champion	trust	0.641
intimate	trust	0.634
endorse	trust	0.633
judicial	trust	0.633
fidelity	trust	0.633
therapeutic	trust	0.633
homage	trust	0.633
important	trust	0.633
fortitude	trust	0.633
soundness	trust	0.633
backbone	trust	0.633
practiced	trust	0.633
aspiration	trust	0.633
conscience	trust	0.633
saintly	trust	0.633
legitimacy	trust	0.633
bless	trust	0.633
devotional	trust	0.633
physician	trust	0.633
courageous	trust	0.633
sanctification	trust	0.633
hopeful	trust	0.633
deepest	trust	0.633
approved	trust	0.633
brotherly	trust	0.633
authorize	trust	0.633
convincing	trust	0.633
blessing	trust	0.625
fireman	trust	0.625
angel	trust	0.625
beliefs	trust	0.625
accurate	trust	0.625
assured	trust	0.625
achievement	trust	0.625
profound	trust	0.625
authorization	trust	0.625
majestic	trust	0.625
professorship	trust	0.625
communication	trust	0.625
positivity	trust	0.625
certify	trust	0.625
caretaker	trust	0.625
civilized	trust	0.625
engaged	trust	0.625
regard	trust	0.625
purify	trust	0.625
wonderful	trust	0.625
encourage	trust	0.625
evident	trust	0.625
appreciation	trust	0.617
commend	trust	0.617
reassure	trust	0.617
approvement	trust	0.617
heroine	trust	0.617
unimpeachable	trust	0.617
triumphant	trust	0.617
rational	trust	0.617
haven	trust	0.617
truce	trust	0.617
constantly	trust	0.617
attentive	trust	0.617
advice	trust	0.617
gospel	trust	0.617
passionate	trust	0.617
believer	trust	0.617
planning	trust	0.617
optimism	trust	0.617
good	trust	0.617
testament	trust	0.617
corroborate	trust	0.617
absolution	trust	0.617
qualities	trust	0.617
teach	trust	0.617
cherish	trust	0.617
bedrock	trust	0.617
objective	trust	0.617
god	trust	0.617
surety	trust	0.617
accord	trust	0.617
fundamental	trust	0.617
thoughtful	trust	0.617
blessings	trust	0.609
brilliant	trust	0.609
officer	trust	0.609
comfort	trust	0.609
civilization	trust	0.609
praise	trust	0.609
progression	trust	0.609
awareness	trust	0.609
purification	trust	0.609
heal	trust	0.609
considerate	trust	0.609
patron	trust	0.609
praiseworthy	trust	0.609
mediator	trust	0.609
scripture	trust	0.609
notary	trust	0.609
steward	trust	0.609
recommend	trust	0.609
definitive	trust	0.609
magnificence	trust	0.609
babysitter	trust	0.609
liking	trust	0.609
excel	trust	0.609
vetted	trust	0.609
happy	trust	0.609
witness	trust	0.602
experienced	trust	0.602
enlightenment	trust	0.602
guarded	trust	0.602
nun	trust	0.602
humility	trust	0.602
helpful	trust	0.602
embrace	trust	0.602
identify	trust	0.602
brave	trust	0.602
peace	trust	0.602
serenity	trust	0.602
unconditional	trust	0.602
symmetry	trust	0.602
steady	trust	0.602
unquestionable	trust	0.602
mainstay	trust	0.602
inspired	trust	0.602
brighten	trust	0.602
sympathetic	trust	0.602
fulfill	trust	0.602
transcendence	trust	0.602
generosity	trust	0.594
strengthen	trust	0.594
nurse	trust	0.594
marry	trust	0.594
befriend	trust	0.594
admiral	trust	0.594
spouse	trust	0.594
enlighten	trust	0.594
council	trust	0.594
grant	trust	0.594
eminence	trust	0.594
vigilant	trust	0.594
efficient	trust	0.594
visionary	trust	0.594
commendation	trust	0.594
praised	trust	0.594
endowment	trust	0.594
ministry	trust	0.594
fairly	trust	0.594
complimentary	trust	0.594
openly	trust	0.594
assessment	trust	0.594
philanthropic	trust	0.594
tranquility	trust	0.594
regent	trust	0.594
sage	trust	0.594
substantiate	trust	0.594
generous	trust	0.594
gratitude	trust	0.594
depend	trust	0.594
vigilance	trust	0.594
sweetheart	trust	0.589
compliance	trust	0.586
unfailing	trust	0.586
sobriety	trust	0.586
helper	trust	0.586
testimony	trust	0.586
revere	trust	0.586
victory	trust	0.586
seniority	trust	0.586
father	trust	0.586
godly	trust	0.586
prestige	trust	0.586
magnificent	trust	0.586
meritorious	trust	0.586
educational	trust	0.586
husbandry	trust	0.586
diplomacy	trust	0.586
mate	trust	0.586
joyful	trust	0.586
rooted	trust	0.586
convince	trust	0.586
delegate	trust	0.586
share	trust	0.586
firmness	trust	0.586
bylaw	trust	0.586
angelic	trust	0.586
ambition	trust	0.586
acclaim	trust	0.586
enjoying	trust	0.586
lovely	trust	0.586
collectively	trust	0.586
conservation	trust	0.586
inheritance	trust	0.586
checklist	trust	0.586
monk	trust	0.586
attest	trust	0.586
serene	trust	0.586
constitutional	trust	0.586
designation	trust	0.586
tribe	trust	0.586
impartiality	trust	0.578
coexisting	trust	0.578
unquestioned	trust	0.578
revival	trust	0.578
upright	trust	0.578
irrefutable	trust	0.578
shelter	trust	0.578
navigator	trust	0.578
commandant	trust	0.578
authoritative	trust	0.578
professor	trust	0.578
adore	trust	0.578
philanthropist	trust	0.578
communion	trust	0.578
judge	trust	0.578
convinced	trust	0.578
cheerfulness	trust	0.578
inviting	trust	0.578
obey	trust	0.578
legalized	trust	0.578
structural	trust	0.578
watchdog	trust	0.578
careful	trust	0.578
dutiful	trust	0.578
smile	trust	0.578
abundance	trust	0.570
connective	trust	0.570
cuddle	trust	0.570
principal	trust	0.570
unequivocal	trust	0.570
compass	trust	0.570
measured	trust	0.570
ordinance	trust	0.570
modest	trust	0.570
complement	trust	0.570
pilot	trust	0.570
counsellor	trust	0.570
insure	trust	0.570
guide	trust	0.570
matron	trust	0.570
punctual	trust	0.570
heavenly	trust	0.570
determinate	trust	0.570
immaculate	trust	0.570
everlasting	trust	0.570
adhering	trust	0.570
apostle	trust	0.570
plausible	trust	0.570
advise	trust	0.570
volunteers	trust	0.570
corroboration	trust	0.570
consult	trust	0.570
relative	trust	0.570
unquestionably	trust	0.570
pedigree	trust	0.570
earned	trust	0.570
collaborator	trust	0.570
frankness	trust	0.562
pleasant	trust	0.562
apostolic	trust	0.562
jurist	trust	0.562
vitality	trust	0.562
fort	trust	0.562
devout	trust	0.562
vigorous	trust	0.562
congregation	trust	0.562
remarkable	trust	0.562
ordination	trust	0.562
save	trust	0.562
curable	trust	0.562
cohesion	trust	0.562
applaud	trust	0.562
uplift	trust	0.562
content	trust	0.562
prize	trust	0.562
earn	trust	0.562
compensate	trust	0.562
strong	trust	0.562
jury	trust	0.562
succeeding	trust	0.562
soothing	trust	0.562
lovemaking	trust	0.562
spotless	trust	0.562
pertinent	trust	0.562
concordance	trust	0.562
admit	trust	0.562
miracle	trust	0.562
insight	trust	0.562
treasurer	trust	0.562
betrothed	trust	0.555
prophet	trust	0.555
discretion	trust	0.555
auditor	trust	0.555
intuition	trust	0.555
influential	trust	0.555
precedence	trust	0.555
illumination	trust	0.555
restorative	trust	0.555
constant	trust	0.555
destined	trust	0.555
worship	trust	0.555
foresight	trust	0.555
patience	trust	0.555
exalt	trust	0.555
coach	trust	0.555
coalesce	trust	0.555
impartial	trust	0.555
reunion	trust	0.555
midwife	trust	0.555
mediate	trust	0.555
cultivate	trust	0.555
veteran	trust	0.555
congruence	trust	0.555
providing	trust	0.555
defender	trust	0.555
succeed	trust	0.555
vote	trust	0.555
greatness	trust	0.555
reconciliation	trust	0.555
buddy	trust	0.555
privacy	trust	0.555
inclusion	trust	0.555
physicist	trust	0.555
ambulance	trust	0.555
meditate	trust	0.555
rejoice	trust	0.547
readiness	trust	0.547
forgive	trust	0.547
durable	trust	0.547
statement	trust	0.547
promises	trust	0.547
reinforcement	trust	0.547
commanding	trust	0.547
prevalent	trust	0.547
salvation	trust	0.547
convent	trust	0.547
impenetrable	trust	0.547
cheer	trust	0.547
law	trust	0.547
independence	trust	0.547
heritage	trust	0.547
engaging	trust	0.547
friendly	trust	0.547
provide	trust	0.547
temperate	trust	0.547
liberty	trust	0.547
invocation	trust	0.547
securities	trust	0.547
proud	trust	0.547
eyewitness	trust	0.547
prudent	trust	0.547
conciliation	trust	0.547
govern	trust	0.547
registry	trust	0.547
ancestral	trust	0.547
memorable	trust	0.539
obedience	trust	0.539
applause	trust	0.539
responsive	trust	0.539
ensemble	trust	0.539
proctor	trust	0.539
tantamount	trust	0.539
define	trust	0.539
obvious	trust	0.539
inimitable	trust	0.539
architecture	trust	0.539
instructions	trust	0.539
eager	trust	0.539
perfect	trust	0.539
uncensured	trust	0.539
admitting	trust	0.539
obliging	trust	0.539
immovable	trust	0.539
inoculation	trust	0.539
recovery	trust	0.539
antidote	trust	0.539
reinforcements	trust	0.539
watchman	trust	0.539
regularity	trust	0.539
institute	trust	0.539
delightful	trust	0.539
exalted	trust	0.539
chronicle	trust	0.539
relevant	trust	0.539
stamina	trust	0.539
choices	trust	0.539
chastity	trust	0.539
forefathers	trust	0.539
majority	trust	0.539
psalms	trust	0.539
aspiring	trust	0.539
cradle	trust	0.531
doubtless	trust	0.531
ballot	trust	0.531
princely	trust	0.531
inseparable	trust	0.531
hospital	trust	0.531
dependent	trust	0.531
seal	trust	0.531
bride	trust	0.531
refuge	trust	0.531
retirement	trust	0.531
answerable	trust	0.531
deed	trust	0.531
school	trust	0.531
omniscient	trust	0.531
deliverance	trust	0.531
transcript	trust	0.531
bloom	trust	0.531
center	trust	0.531
strive	trust	0.531
terms	trust	0.531
verily	trust	0.531
rescue	trust	0.531
immunization	trust	0.531
heavens	trust	0.531
sponsor	trust	0.531
candid	trust	0.531
analyst	trust	0.531
edification	trust	0.531
evergreen	trust	0.531
expedient	trust	0.531
fraternal	trust	0.531
accompaniment	trust	0.531
firstborn	trust	0.531
approbation	trust	0.527
winning	trust	0.523
adoration	trust	0.523
graduation	trust	0.523
honeymoon	trust	0.523
dictionary	trust	0.523
coronation	trust	0.523
notable	trust	0.523
paragon	trust	0.523
improvement	trust	0.523
hug	trust	0.523
chaplain	trust	0.523
commonwealth	trust	0.523
celebration	trust	0.523
ourselves	trust	0.523
ratify	trust	0.523
account	trust	0.523
salutary	trust	0.523
unbroken	trust	0.523
taught	trust	0.523
powerful	trust	0.523
correctness	trust	0.523
captivate	trust	0.523
award	trust	0.523
liberate	trust	0.523
connoisseur	trust	0.523
countenance	trust	0.523
neighbor	trust	0.523
laureate	trust	0.523
nobility	trust	0.523
unimpeached	trust	0.523
elevation	trust	0.523
benedictory	trust	0.523
feeling	trust	0.518
sentinel	trust	0.516
minded	trust	0.516
obstetrician	trust	0.516
tribunal	trust	0.516
management	trust	0.516
association	trust	0.516
passwords	trust	0.516
framework	trust	0.516
deserve	trust	0.516
compliment	trust	0.516
committee	trust	0.516
freely	trust	0.516
fully	trust	0.516
tender	trust	0.516
perpetuity	trust	0.516
confession	trust	0.516
remedy	trust	0.516
formative	trust	0.516
predominant	trust	0.516
reverie	trust	0.516
organization	trust	0.516
pray	trust	0.516
advent	trust	0.516
credit	trust	0.516
measure	trust	0.516
inform	trust	0.516
enchanted	trust	0.516
nobleman	trust	0.516
amen	trust	0.516
volunteer	trust	0.509
confessional	trust	0.508
housewife	trust	0.508
automatic	trust	0.508
reward	trust	0.508
philosopher	trust	0.508
venerable	trust	0.508
shepherd	trust	0.508
enable	trust	0.508
patronage	trust	0.508
tolerance	trust	0.508
admissible	trust	0.508
custodian	trust	0.508
intact	trust	0.508
virgin	trust	0.508
accolade	trust	0.508
savor	trust	0.508
diversity	trust	0.508
constable	trust	0.508
amour	trust	0.508
unsurpassed	trust	0.508
courtship	trust	0.508
instruct	trust	0.508
policy	trust	0.508
priest	trust	0.508
sovereign	trust	0.508
lieutenant	trust	0.508
beautification	trust	0.508
vouch	trust	0.508
medical	trust	0.508
forgiving	trust	0.508
undying	trust	0.500
pious	trust	0.500
pontiff	trust	0.500
alive	trust	0.500
vindication	trust	0.500
infallibility	trust	0.500
gateway	trust	0.500
timing	trust	0.500
retain	trust	0.500
guard	trust	0.500
doctrine	trust	0.500
darling	trust	0.500
synchronize	trust	0.500
backer	trust	0.500
religions	trust	0.500
birth	trust	0.500
warden	trust	0.500
optimist	trust	0.500
majesty	trust	0.500
info	trust	0.500
nerds	trust	0.500
superman	trust	0.500
instruction	trust	0.500
indelible	trust	0.500
watchful	trust	0.500
guru	trust	0.500
related	trust	0.500
personal	trust	0.500
romantic	trust	0.500
treasure	trust	0.500
infinity	trust	0.500
badge	trust	0.500
apologetic	trust	0.500
harbor	trust	0.492
grandchildren	trust	0.492
efforts	trust	0.492
aspire	trust	0.492
improve	trust	0.492
laudatory	trust	0.492
judgement	trust	0.492
radiance	trust	0.492
grow	trust	0.492
synonymous	trust	0.492
salute	trust	0.492
popularity	trust	0.492
hosannah	trust	0.492
sheriff	trust	0.492
contributor	trust	0.492
attraction	trust	0.492
constitute	trust	0.492
formality	trust	0.492
church	trust	0.492
jubilant	trust	0.492
hardy	trust	0.492
inevitable	trust	0.492
moderator	trust	0.492
privy	trust	0.492
psalm	trust	0.492
chairman	trust	0.492
spokesman	trust	0.492
fellow	trust	0.492
musical	trust	0.492
endow	trust	0.492
elegance	trust	0.492
proverbs	trust	0.492
umpire	trust	0.492
crowning	trust	0.484
concord	trust	0.484
confess	trust	0.484
sweet	trust	0.484
colonel	trust	0.484
armor	trust	0.484
forecast	trust	0.484
hire	trust	0.484
favorite	trust	0.484
enjoy	trust	0.484
clean	trust	0.484
arbiter	trust	0.484
found	trust	0.484
assembly	trust	0.484
path	trust	0.484
referee	trust	0.484
affection	trust	0.484
depth	trust	0.484
police	trust	0.484
approbate	trust	0.484
diagnosis	trust	0.484
like	trust	0.484
voucher	trust	0.484
ranger	trust	0.484
income	trust	0.484
laudation	trust	0.484
romance	trust	0.484
countryman	trust	0.484
episcopal	trust	0.477
sacrifice	trust	0.477
signature	trust	0.477
frank	trust	0.477
word	trust	0.477
purely	trust	0.477
mathematical	trust	0.477
votive	trust	0.477
pastor	trust	0.477
calculator	trust	0.477
follow	trust	0.477
lamb	trust	0.477
apologize	trust	0.477
putative	trust	0.477
glory	trust	0.477
landmark	trust	0.477
nursery	trust	0.477
policeman	trust	0.477
preponderance	trust	0.477
lover	trust	0.477
veracity	trust	0.477
consul	trust	0.477
sermon	trust	0.477
matter	trust	0.477
parliament	trust	0.477
sterling	trust	0.477
counted	trust	0.477
expect	trust	0.477
tribune	trust	0.469
title	trust	0.469
capacity	trust	0.469
judicious	trust	0.469
underwrite	trust	0.469
immerse	trust	0.469
cashier	trust	0.469
recruits	trust	0.469
prefer	trust	0.469
commission	trust	0.469
tutelage	trust	0.469
gain	trust	0.469
religion	trust	0.469
eagerness	trust	0.469
vicar	trust	0.469
instructor	trust	0.469
passion	trust	0.469
marshal	trust	0.469
associate	trust	0.469
intended	trust	0.469
uncritical	trust	0.469
dove	trust	0.469
bridesmaid	trust	0.469
author	trust	0.469
regal	trust	0.469
flagship	trust	0.469
effective	trust	0.469
top	trust	0.469
mighty	trust	0.469
judgment	trust	0.469
cautious	trust	0.461
fortress	trust	0.461
admitted	trust	0.461
moorings	trust	0.461
manage	trust	0.461
eventually	trust	0.461
aunt	trust	0.461
lifestyle	trust	0.461
lesson	trust	0.461
magnetic	trust	0.461
bank	trust	0.461
trade	trust	0.461
partake	trust	0.461
priesthood	trust	0.461
crucial	trust	0.461
socially	trust	0.461
patriarchal	trust	0.461
enroll	trust	0.461
kitten	trust	0.461
courier	trust	0.461
contains	trust	0.461
consecration	trust	0.461
commerce	trust	0.461
theological	trust	0.461
oblige	trust	0.461
necessarily	trust	0.461
attendant	trust	0.461
custody	trust	0.461
medal	trust	0.461
cathedral	trust	0.455
insulation	trust	0.453
oasis	trust	0.453
chairwoman	trust	0.453
chart	trust	0.453
president	trust	0.453
laud	trust	0.453
governor	trust	0.453
finally	trust	0.453
excited	trust	0.453
journeyman	trust	0.453
perceive	trust	0.453
dawn	trust	0.453
deputy	trust	0.453
encomium	trust	0.453
foresee	trust	0.453
exchange	trust	0.453
commonplace	trust	0.453
level	trust	0.453
present	trust	0.453
puppy	trust	0.453
eagle	trust	0.453
strategist	trust	0.453
synergistic	trust	0.453
employ	trust	0.445
impart	trust	0.445
asserting	trust	0.445
negotiate	trust	0.445
usual	trust	0.445
sir	trust	0.445
dictum	trust	0.445
chancellor	trust	0.445
exaltation	trust	0.445
tradesmen	trust	0.445
theorem	trust	0.445
chemist	trust	0.445
matters	trust	0.445
lodging	trust	0.445
operation	trust	0.445
orthodoxy	trust	0.445
statistical	trust	0.445
director	trust	0.445
orchestra	trust	0.445
indemnity	trust	0.445
handbook	trust	0.445
remains	trust	0.445
enliven	trust	0.445
bridegroom	trust	0.445
sensual	trust	0.445
magnify	trust	0.445
crew	trust	0.445
formula	trust	0.445
lord	trust	0.445
chocolate	trust	0.445
abbot	trust	0.438
mlk	trust	0.438
oracle	trust	0.438
economy	trust	0.438
exhaustive	trust	0.438
conveyancing	trust	0.438
arbitrator	trust	0.438
sun	trust	0.438
inauguration	trust	0.438
tandem	trust	0.438
imagination	trust	0.438
villager	trust	0.438
conformity	trust	0.438
fate	trust	0.438
merci	trust	0.438
elect	trust	0.438
elite	trust	0.438
encore	trust	0.438
emphasize	trust	0.438
governess	trust	0.438
comptroller	trust	0.438
cabinet	trust	0.438
digit	trust	0.438
butler	trust	0.438
atone	trust	0.438
count	trust	0.430
sentry	trust	0.430
invite	trust	0.430
blanket	trust	0.430
elucidate	trust	0.430
differential	trust	0.430
circle	trust	0.430
estimable	trust	0.430
deacon	trust	0.430
bequest	trust	0.430
lender	trust	0.430
persuade	trust	0.430
base	trust	0.430
